Slack_Alpha,CDF
0.0,0.008095740936290039
0.0,0.008154405725683446
0.0,0.00821307051507685
0.0,0.008271735304470257
0.0,0.008330400093863663
0.0,0.00838906488325707
0.0,0.008447729672650475
0.0,0.008506394462043881
0.0,0.008565059251437288
0.0,0.008623724040830694
0.0,0.008682388830224099
0.0,0.008741053619617505
0.0,0.008799718409010912
0.0,0.008858383198404318
0.0,0.008917047987797723
0.0,0.00897571277719113
0.0,0.009034377566584536
0.0,0.009093042355977942
0.0,0.009151707145371349
0.0,0.009210371934764754
0.0,0.00926903672415816
0.0,0.009327701513551567
0.0,0.009386366302944973
0.0,0.009445031092338378
0.0,0.009503695881731784
0.0,0.00956236067112519
0.0,0.009621025460518597
0.0,0.009679690249912002
0.0,0.009738355039305409
0.0,0.009797019828698815
0.0,0.009855684618092221
0.0,0.009914349407485628
0.0,0.009973014196879033
0.0,0.01003167898627244
0.0,0.010090343775665846
0.0,0.010149008565059252
0.0,0.010207673354452657
0.0,0.010266338143846063
0.0,0.01032500293323947
0.0,0.010383667722632876
0.0,0.010442332512026281
0.0,0.010500997301419688
0.0,0.010559662090813094
0.0,0.0106183268802065
0.0,0.010676991669599905
0.0,0.010735656458993312
0.0,0.010794321248386718
0.0,0.010852986037780125
0.0,0.010911650827173531
0.0,0.010970315616566936
0.0,0.011028980405960342
0.0,0.011087645195353749
0.0,0.011146309984747155
0.0,0.01120497477414056
0.0,0.011263639563533967
0.0,0.011322304352927373
0.0,0.01138096914232078
0.0,0.011439633931714184
0.0,0.01149829872110759
0.0,0.011556963510500997
0.0,0.011615628299894404
0.0,0.01167429308928781
0.0,0.011732957878681215
0.0,0.011791622668074622
0.0,0.011850287457468028
0.0,0.011908952246861434
0.0,0.01196761703625484
0.0,0.012026281825648246
0.0,0.012084946615041652
0.0,0.012143611404435059
0.0,0.012202276193828463
0.0,0.01226094098322187
0.0,0.012319605772615276
0.0,0.012378270562008683
0.0,0.012436935351402088
0.0,0.012495600140795494
0.0,0.0125542649301889
0.0,0.012612929719582307
0.0,0.012671594508975714
0.0,0.012730259298369118
0.0,0.012788924087762525
0.0,0.012847588877155931
0.0,0.012906253666549338
0.0,0.012964918455942743
0.0,0.013023583245336149
0.0,0.013082248034729555
0.0,0.013140912824122962
0.0,0.013199577613516367
0.0,0.013258242402909773
0.0,0.01331690719230318
0.0,0.013375571981696586
0.0,0.013434236771089993
0.0,0.013492901560483397
0.0,0.013551566349876804
0.0,0.01361023113927021
0.0,0.013668895928663617
0.0,0.013727560718057022
0.0,0.013786225507450428
0.0,0.013844890296843835
0.0,0.013903555086237241
0.0,0.013962219875630646
0.0,0.014020884665024052
0.0,0.014079549454417459
0.0,0.014138214243810865
0.0,0.01419687903320427
0.0,0.014255543822597676
0.0,0.014314208611991083
0.0,0.01437287340138449
0.0,0.014431538190777896
0.0,0.0144902029801713
0.0,0.014548867769564707
0.0,0.014607532558958114
0.0,0.01466619734835152
0.0,0.014724862137744925
0.0,0.014783526927138331
0.0,0.014842191716531738
0.0,0.014900856505925144
0.0,0.014959521295318549
0.0,0.015018186084711956
0.0,0.015076850874105362
0.0,0.015135515663498769
0.0,0.015194180452892173
0.0,0.01525284524228558
0.0,0.015311510031678986
0.0,0.015370174821072393
0.0,0.0154288396104658
0.0,0.015487504399859204
0.0,0.01554616918925261
0.0,0.015604833978646017
0.0,0.01566349876803942
0.0,0.01572216355743283
0.0,0.015780828346826235
0.0,0.01583949313621964
0.0,0.015898157925613048
0.0,0.015956822715006452
0.0,0.01601548750439986
0.0,0.016074152293793265
0.0,0.01613281708318667
0.0,0.016191481872580078
0.0,0.016250146661973483
0.0,0.01630881145136689
0.0,0.016367476240760296
0.0,0.0164261410301537
0.0,0.01648480581954711
0.0,0.016543470608940514
0.0,0.01660213539833392
0.0,0.016660800187727327
0.0,0.01671946497712073
0.0,0.01677812976651414
0.0,0.016836794555907544
0.0,0.01689545934530095
0.0,0.016954124134694357
0.0,0.017012788924087762
0.0,0.01707145371348117
0.0,0.017130118502874575
0.0,0.01718878329226798
0.0,0.017247448081661388
0.0,0.017306112871054793
0.0,0.017364777660448198
0.0,0.017423442449841606
0.0,0.01748210723923501
0.0,0.01754077202862842
0.0,0.017599436818021823
0.0,0.017658101607415228
0.0,0.017716766396808636
0.0,0.01777543118620204
0.0,0.017834095975595446
0.0,0.017892760764988854
0.0,0.01795142555438226
0.0,0.018010090343775667
0.0,0.018068755133169072
0.0,0.018127419922562477
0.0,0.018186084711955885
0.0,0.01824474950134929
0.0,0.018303414290742698
0.0,0.018362079080136103
0.0,0.018420743869529507
0.0,0.018479408658922915
0.0,0.01853807344831632
0.0,0.018596738237709725
0.0,0.018655403027103133
0.0,0.018714067816496538
0.0,0.018772732605889946
0.0,0.01883139739528335
0.0,0.018890062184676756
0.0,0.018948726974070164
0.0,0.01900739176346357
0.0,0.019066056552856977
0.0,0.01912472134225038
0.0,0.019183386131643786
0.0,0.019242050921037195
0.0,0.0193007157104306
0.0,0.019359380499824004
0.0,0.019418045289217412
0.0,0.019476710078610817
0.0,0.019535374868004225
0.0,0.01959403965739763
0.0,0.019652704446791035
0.0,0.019711369236184443
0.0,0.019770034025577848
0.0,0.019828698814971256
0.0,0.01988736360436466
0.0,0.019946028393758065
0.0,0.020004693183151474
0.0,0.02006335797254488
0.0,0.020122022761938283
0.0,0.02018068755133169
0.0,0.020239352340725096
0.0,0.020298017130118504
0.0,0.02035668191951191
0.0,0.020415346708905314
0.0,0.020474011498298722
0.0,0.020532676287692127
0.0,0.020591341077085535
0.0,0.02065000586647894
0.0,0.020708670655872344
0.0,0.020767335445265753
0.0,0.020826000234659157
0.0,0.020884665024052562
0.0,0.02094332981344597
0.0,0.021001994602839375
0.0,0.021060659392232783
0.0,0.021119324181626188
0.0,0.021177988971019593
0.0,0.021236653760413
0.0,0.021295318549806406
0.0,0.02135398333919981
0.0,0.02141264812859322
0.0,0.021471312917986624
0.0,0.021529977707380032
0.0,0.021588642496773437
0.0,0.02164730728616684
0.0,0.02170597207556025
0.0,0.021764636864953654
0.0,0.021823301654347062
0.0,0.021881966443740467
0.0,0.021940631233133872
0.0,0.02199929602252728
0.0,0.022057960811920685
0.0,0.02211662560131409
0.0,0.022175290390707498
0.0,0.022233955180100903
0.0,0.02229261996949431
0.0,0.022351284758887716
0.0,0.02240994954828112
0.0,0.02246861433767453
0.0,0.022527279127067933
0.0,0.02258594391646134
0.0,0.022644608705854746
0.0,0.02270327349524815
0.0,0.02276193828464156
0.0,0.022820603074034964
0.0,0.02287926786342837
0.0,0.022937932652821777
0.0,0.02299659744221518
0.0,0.02305526223160859
0.0,0.023113927021001995
0.0,0.0231725918103954
0.0,0.023231256599788808
0.0,0.023289921389182212
0.0,0.02334858617857562
0.0,0.023407250967969025
0.0,0.02346591575736243
0.0,0.02352458054675584
0.0,0.023583245336149243
0.0,0.023641910125542648
0.0,0.023700574914936056
0.0,0.02375923970432946
0.0,0.02381790449372287
0.0,0.023876569283116274
0.0,0.02393523407250968
0.0,0.023993898861903087
0.0,0.02405256365129649
0.0,0.024111228440689896
0.0,0.024169893230083304
0.0,0.02422855801947671
0.0,0.024287222808870117
0.0,0.024345887598263522
0.0,0.024404552387656927
0.0,0.024463217177050335
0.0,0.02452188196644374
0.0,0.024580546755837148
0.0,0.024639211545230553
0.0,0.024697876334623958
0.0,0.024756541124017366
0.0,0.02481520591341077
0.0,0.024873870702804175
0.0,0.024932535492197583
0.0,0.024991200281590988
0.0,0.025049865070984396
0.0,0.0251085298603778
0.0,0.025167194649771206
0.0,0.025225859439164614
0.0,0.02528452422855802
0.0,0.025343189017951427
0.0,0.025401853807344832
0.0,0.025460518596738237
0.0,0.025519183386131645
0.0,0.02557784817552505
0.0,0.025636512964918454
0.0,0.025695177754311863
0.0,0.025753842543705267
0.0,0.025812507333098676
0.0,0.02587117212249208
0.0,0.025929836911885485
0.0,0.025988501701278893
0.0,0.026047166490672298
0.0,0.026105831280065706
0.0,0.02616449606945911
0.0,0.026223160858852516
0.0,0.026281825648245924
0.0,0.02634049043763933
0.0,0.026399155227032733
0.0,0.02645782001642614
0.0,0.026516484805819546
0.0,0.026575149595212955
0.0,0.02663381438460636
0.0,0.026692479173999764
0.0,0.026751143963393172
0.0,0.026809808752786577
0.0,0.026868473542179985
0.0,0.02692713833157339
0.0,0.026985803120966795
0.0,0.027044467910360203
0.0,0.027103132699753608
0.0,0.027161797489147013
0.0,0.02722046227854042
0.0,0.027279127067933825
0.0,0.027337791857327234
0.0,0.02739645664672064
0.0,0.027455121436114043
0.0,0.02751378622550745
0.0,0.027572451014900856
0.0,0.02763111580429426
0.0,0.02768978059368767
0.0,0.027748445383081074
0.0,0.027807110172474482
0.0,0.027865774961867887
0.0,0.02792443975126129
0.0,0.0279831045406547
0.0,0.028041769330048105
0.0,0.028100434119441513
0.0,0.028159098908834918
0.0,0.028217763698228322
0.0,0.02827642848762173
0.0,0.028335093277015135
0.0,0.02839375806640854
0.0,0.028452422855801948
0.0,0.028511087645195353
0.0,0.02856975243458876
0.0,0.028628417223982166
0.0,0.02868708201337557
0.0,0.02874574680276898
0.0,0.028804411592162384
0.0,0.028863076381555792
0.0,0.028921741170949197
0.0,0.0289804059603426
0.0,0.02903907074973601
0.0,0.029097735539129414
0.0,0.02915640032852282
0.0,0.029215065117916227
0.0,0.029273729907309632
0.0,0.02933239469670304
0.0,0.029391059486096445
0.0,0.02944972427548985
0.0,0.029508389064883258
0.0,0.029567053854276663
0.0,0.02962571864367007
0.0,0.029684383433063476
0.0,0.02974304822245688
0.0,0.02980171301185029
0.0,0.029860377801243693
0.0,0.029919042590637098
0.0,0.029977707380030506
0.0,0.03003637216942391
0.0,0.03009503695881732
0.0,0.030153701748210724
0.0,0.03021236653760413
0.0,0.030271031326997537
0.0,0.030329696116390942
0.0,0.030388360905784347
0.0,0.030447025695177755
0.0,0.03050569048457116
0.0,0.030564355273964568
0.0,0.030623020063357972
0.0,0.030681684852751377
0.0,0.030740349642144785
0.0,0.03079901443153819
0.0,0.0308576792209316
0.0,0.030916344010325003
0.0,0.030975008799718408
0.0,0.031033673589111816
0.0,0.03109233837850522
0.0,0.031151003167898626
0.0,0.031209667957292034
0.0,0.03126833274668544
0.0,0.03132699753607884
0.0,0.031385662325472255
0.0,0.03144432711486566
0.0,0.031502991904259064
0.0,0.03156165669365247
0.0,0.031620321483045874
0.0,0.03167898627243928
0.0,0.03173765106183269
0.0,0.031796315851226095
0.0,0.0318549806406195
0.0,0.031913645430012905
0.0,0.03197231021940631
0.0,0.03203097500879972
0.0,0.032089639798193126
0.0,0.03214830458758653
0.0,0.032206969376979935
0.0,0.03226563416637334
0.0,0.03232429895576675
0.0,0.032382963745160157
0.0,0.03244162853455356
0.0,0.032500293323946966
0.0,0.03255895811334037
0.0,0.03261762290273378
0.0,0.03267628769212719
0.0,0.03273495248152059
0.0,0.032793617270914
0.0,0.0328522820603074
0.0,0.032910946849700806
0.0,0.03296961163909422
0.0,0.03302827642848762
0.0,0.03308694121788103
0.0,0.03314560600727443
0.0,0.03320427079666784
0.0,0.03326293558606125
0.0,0.03332160037545465
0.0,0.03338026516484806
0.0,0.03343892995424146
0.0,0.03349759474363487
0.0,0.03355625953302828
0.0,0.033614924322421684
0.0,0.03367358911181509
0.0,0.033732253901208493
0.0,0.0337909186906019
0.0,0.03384958347999531
0.0,0.033908248269388715
0.0,0.03396691305878212
0.0,0.034025577848175524
0.0,0.03408424263756893
0.0,0.03414290742696234
0.0,0.034201572216355745
0.0,0.03426023700574915
0.0,0.034318901795142555
0.0,0.03437756658453596
0.0,0.034436231373929364
0.0,0.034494896163322776
0.0,0.03455356095271618
0.0,0.034612225742109586
0.0,0.03467089053150299
0.0,0.034729555320896395
0.0,0.03478822011028981
0.0,0.03484688489968321
0.0,0.034905549689076616
0.0,0.03496421447847002
0.0,0.035022879267863426
0.0,0.03508154405725684
0.0,0.03514020884665024
0.0,0.03519887363604365
0.0,0.03525753842543705
0.0,0.035316203214830456
0.0,0.03537486800422387
0.0,0.03543353279361727
0.0,0.03549219758301068
0.0,0.03555086237240408
0.0,0.03560952716179749
0.0,0.03566819195119089
0.0,0.035726856740584303
0.0,0.03578552152997771
0.0,0.03584418631937111
0.0,0.03590285110876452
0.0,0.03596151589815792
0.0,0.036020180687551334
0.0,0.03607884547694474
0.0,0.036137510266338144
0.0,0.03619617505573155
0.0,0.03625483984512495
0.0,0.036313504634518365
0.0,0.03637216942391177
0.0,0.036430834213305174
0.0,0.03648949900269858
0.0,0.036548163792091984
0.0,0.036606828581485396
0.0,0.0366654933708788
0.0,0.036724158160272205
0.0,0.03678282294966561
0.0,0.036841487739059015
0.0,0.036900152528452426
0.0,0.03695881731784583
0.0,0.037017482107239236
0.0,0.03707614689663264
0.0,0.037134811686026045
0.0,0.03719347647541945
0.0,0.03725214126481286
0.0,0.037310806054206266
0.0,0.03736947084359967
0.0,0.037428135632993076
0.0,0.03748680042238648
0.0,0.03754546521177989
0.0,0.0376041300011733
0.0,0.0376627947905667
0.0,0.03772145957996011
0.0,0.03778012436935351
0.0,0.03783878915874692
0.0,0.03789745394814033
0.0,0.03795611873753373
0.0,0.03801478352692714
0.0,0.03807344831632054
0.0,0.038132113105713954
0.0,0.03819077789510736
0.0,0.03824944268450076
0.0,0.03830810747389417
0.0,0.03836677226328757
0.0,0.03842543705268098
0.0,0.03848410184207439
0.0,0.038542766631467794
0.0,0.0386014314208612
0.0,0.0386600962102546
0.0,0.03871876099964801
0.0,0.03877742578904142
0.0,0.038836090578434825
0.0,0.03889475536782823
0.0,0.038953420157221634
0.0,0.03901208494661504
0.0,0.03907074973600845
0.0,0.039129414525401855
0.0,0.03918807931479526
0.0,0.039246744104188665
0.0,0.03930540889358207
0.0,0.03936407368297548
0.0,0.039422738472368886
0.0,0.03948140326176229
0.0,0.039540068051155695
0.0,0.0395987328405491
0.0,0.03965739762994251
0.0,0.03971606241933592
0.0,0.03977472720872932
0.0,0.039833391998122726
0.0,0.03989205678751613
0.0,0.039950721576909536
0.0,0.04000938636630295
0.0,0.04006805115569635
0.0,0.04012671594508976
0.0,0.04018538073448316
0.0,0.040244045523876566
0.0,0.04030271031326998
0.0,0.04036137510266338
0.0,0.04042003989205679
0.0,0.04047870468145019
0.0,0.0405373694708436
0.0,0.04059603426023701
0.0,0.04065469904963041
0.0,0.04071336383902382
0.0,0.04077202862841722
0.0,0.04083069341781063
0.0,0.04088935820720404
0.0,0.040948022996597444
0.0,0.04100668778599085
0.0,0.041065352575384254
0.0,0.04112401736477766
0.0,0.04118268215417107
0.0,0.041241346943564475
0.0,0.04130001173295788
0.0,0.041358676522351284
0.0,0.04141734131174469
0.0,0.041476006101138094
0.0,0.041534670890531505
0.0,0.04159333567992491
0.0,0.041652000469318315
0.0,0.04171066525871172
0.0,0.041769330048105124
0.0,0.041827994837498536
0.0,0.04188665962689194
0.0,0.041945324416285346
0.0,0.04200398920567875
0.0,0.042062653995072155
0.0,0.04212131878446557
0.0,0.04217998357385897
0.0,0.042238648363252376
0.0,0.04229731315264578
0.0,0.042355977942039186
0.0,0.0424146427314326
0.0,0.042473307520826
0.0,0.04253197231021941
0.0,0.04259063709961281
0.0,0.042649301889006216
0.0,0.04270796667839962
0.0,0.04276663146779303
0.0,0.04282529625718644
0.0,0.04288396104657984
0.0,0.04294262583597325
0.0,0.04300129062536665
0.0,0.043059955414760064
0.0,0.04311862020415347
0.0,0.04317728499354687
0.0,0.04323594978294028
0.0,0.04329461457233368
0.0,0.043353279361727094
0.0,0.0434119441511205
0.0,0.043470608940513904
0.0,0.04352927372990731
0.0,0.04358793851930071
0.0,0.043646603308694125
0.0,0.04370526809808753
0.0,0.043763932887480934
0.0,0.04382259767687434
0.0,0.043881262466267744
0.0,0.043939927255661156
0.0,0.04399859204505456
0.0,0.044057256834447965
0.0,0.04411592162384137
0.0,0.044174586413234775
0.0,0.04423325120262818
0.0,0.04429191599202159
0.0,0.044350580781414996
0.0,0.0444092455708084
0.0,0.044467910360201805
0.0,0.04452657514959521
0.0,0.04458523993898862
0.0,0.044643904728382026
0.0,0.04470256951777543
0.0,0.044761234307168836
0.0,0.04481989909656224
0.0,0.04487856388595565
0.0,0.04493722867534906
0.0,0.04499589346474246
0.0,0.04505455825413587
0.0,0.04511322304352927
0.0,0.04517188783292268
0.0,0.04523055262231609
0.0,0.04528921741170949
0.0,0.0453478822011029
0.0,0.0454065469904963
0.0,0.04546521177988971
0.0,0.04552387656928312
0.0,0.04558254135867652
0.0,0.04564120614806993
0.0,0.04569987093746333
0.0,0.04575853572685674
0.0,0.04581720051625015
0.0,0.045875865305643554
0.0,0.04593453009503696
0.0,0.04599319488443036
0.0,0.04605185967382377
0.0,0.04611052446321718
0.0,0.046169189252610585
0.0,0.04622785404200399
0.0,0.046286518831397394
0.0,0.0463451836207908
0.0,0.04640384841018421
0.0,0.046462513199577615
0.0,0.04652117798897102
0.0,0.046579842778364425
0.0,0.04663850756775783
0.0,0.04669717235715124
0.0,0.046755837146544646
0.0,0.04681450193593805
0.0,0.046873166725331455
0.0,0.04693183151472486
0.0,0.046990496304118265
0.0,0.04704916109351168
0.0,0.04710782588290508
0.0,0.047166490672298486
0.0,0.04722515546169189
0.0,0.047283820251085296
0.0,0.04734248504047871
0.0,0.04740114982987211
0.0,0.04745981461926552
0.0,0.04751847940865892
0.0,0.047577144198052326
0.0,0.04763580898744574
0.0,0.04769447377683914
0.0,0.04775313856623255
0.0,0.04781180335562595
0.0,0.04787046814501936
0.0,0.04792913293441277
0.0,0.04798779772380617
0.0,0.04804646251319958
0.0,0.04810512730259298
0.0,0.04816379209198639
0.0,0.04822245688137979
0.0,0.048281121670773204
0.0,0.04833978646016661
0.0,0.048398451249560014
0.0,0.04845711603895342
0.0,0.04851578082834682
0.0,0.048574445617740235
0.0,0.04863311040713364
0.0,0.048691775196527044
0.0,0.04875043998592045
0.0,0.048809104775313854
0.0,0.048867769564707265
0.0,0.04892643435410067
0.0,0.048985099143494075
0.0,0.04904376393288748
0.0,0.049102428722280884
0.0,0.049161093511674296
0.0,0.0492197583010677
0.0,0.049278423090461106
0.0,0.04933708787985451
0.0,0.049395752669247915
0.0,0.04945441745864133
0.0,0.04951308224803473
0.0,0.049571747037428136
0.0,0.04963041182682154
0.0,0.049689076616214946
0.0,0.04974774140560835
0.0,0.04980640619500176
0.0,0.04986507098439517
0.0,0.04992373577378857
0.0,0.049982400563181976
0.0,0.05004106535257538
0.0,0.05009973014196879
0.0,0.0501583949313622
0.0,0.0502170597207556
0.0,0.05027572451014901
0.0,0.05033438929954241
0.0,0.050393054088935824
0.0,0.05045171887832923
0.0,0.05051038366772263
0.0,0.05056904845711604
0.0,0.05062771324650944
0.0,0.050686378035902854
0.0,0.05074504282529626
0.0,0.050803707614689664
0.0,0.05086237240408307
0.0,0.05092103719347647
0.0,0.05097970198286988
0.0,0.05103836677226329
0.0,0.051097031561656694
0.0,0.0511556963510501
0.0,0.051214361140443504
0.0,0.05127302592983691
0.0,0.05133169071923032
0.0,0.051390355508623725
0.0,0.05144902029801713
0.0,0.051507685087410535
0.0,0.05156634987680394
0.0,0.05162501466619735
0.0,0.051683679455590756
0.0,0.05174234424498416
0.0,0.051801009034377565
0.0,0.05185967382377097
0.0,0.05191833861316438
0.0,0.051977003402557787
0.0,0.05203566819195119
0.0,0.052094332981344596
0.0,0.052152997770738
0.0,0.05221166256013141
0.0,0.05227032734952482
0.0,0.05232899213891822
0.0,0.05238765692831163
0.0,0.05244632171770503
0.0,0.052504986507098436
0.0,0.05256365129649185
0.0,0.05262231608588525
0.0,0.05268098087527866
0.0,0.05273964566467206
0.0,0.05279831045406547
0.0,0.05285697524345888
0.0,0.05291564003285228
0.0,0.05297430482224569
0.0,0.05303296961163909
0.0,0.0530916344010325
0.0,0.05315029919042591
0.0,0.053208963979819314
0.0,0.05326762876921272
0.0,0.05332629355860612
0.0,0.05338495834799953
0.0,0.05344362313739294
0.0,0.053502287926786345
0.0,0.05356095271617975
0.0,0.053619617505573154
0.0,0.05367828229496656
0.0,0.05373694708435997
0.0,0.053795611873753375
0.0,0.05385427666314678
0.0,0.053912941452540185
0.0,0.05397160624193359
0.0,0.054030271031326994
0.0,0.054088935820720406
0.0,0.05414760061011381
0.0,0.054206265399507216
0.0,0.05426493018890062
0.0,0.054323594978294025
0.0,0.05438225976768744
0.0,0.05444092455708084
0.0,0.054499589346474246
0.0,0.05455825413586765
0.0,0.054616918925261056
0.0,0.05467558371465447
0.0,0.05473424850404787
0.0,0.05479291329344128
0.0,0.05485157808283468
0.0,0.054910242872228086
0.0,0.0549689076616215
0.0,0.0550275724510149
0.0,0.05508623724040831
0.0,0.05514490202980171
0.0,0.05520356681919512
0.0,0.05526223160858852
0.0,0.055320896397981933
0.0,0.05537956118737534
0.0,0.05543822597676874
0.0,0.05549689076616215
0.0,0.05555555555555555
0.0,0.055614220344948964
0.0,0.05567288513434237
0.0,0.055731549923735774
0.0,0.05579021471312918
0.0,0.05584887950252258
0.0,0.055907544291915995
0.0,0.0559662090813094
0.0,0.056024873870702804
0.0,0.05608353866009621
0.0,0.056142203449489614
0.0,0.056200868238883026
0.0,0.05625953302827643
0.0,0.056318197817669835
0.0,0.05637686260706324
0.0,0.056435527396456645
0.0,0.056494192185850056
0.0,0.05655285697524346
0.0,0.056611521764636866
0.0,0.05667018655403027
0.0,0.056728851343423675
0.0,0.05678751613281708
0.0,0.05684618092221049
0.0,0.056904845711603896
0.0,0.0569635105009973
0.0,0.057022175290390706
0.0,0.05708084007978411
0.0,0.05713950486917752
0.0,0.05719816965857093
0.0,0.05725683444796433
0.0,0.05731549923735774
0.0,0.05737416402675114
0.0,0.05743282881614455
0.0,0.05749149360553796
0.0,0.05755015839493136
0.0,0.05760882318432477
0.0,0.05766748797371817
0.0,0.057726152763111584
0.0,0.05778481755250499
0.0,0.05784348234189839
0.0,0.0579021471312918
0.0,0.0579608119206852
0.0,0.05801947671007861
0.0,0.05807814149947202
0.0,0.058136806288865424
0.0,0.05819547107825883
0.0,0.05825413586765223
0.0,0.05831280065704564
0.0,0.05837146544643905
0.0,0.058430130235832455
0.0,0.05848879502522586
0.0,0.058547459814619264
0.0,0.05860612460401267
0.0,0.05866478939340608
0.0,0.058723454182799485
0.0,0.05878211897219289
0.0,0.058840783761586295
0.0,0.0588994485509797
0.0,0.05895811334037311
0.0,0.059016778129766516
0.0,0.05907544291915992
0.0,0.059134107708553325
0.0,0.05919277249794673
0.0,0.05925143728734014
0.0,0.05931010207673355
0.0,0.05936876686612695
0.0,0.059427431655520356
0.0,0.05948609644491376
0.0,0.059544761234307166
0.0,0.05960342602370058
0.0,0.05966209081309398
0.0,0.05972075560248739
0.0,0.05977942039188079
0.0,0.059838085181274196
0.0,0.05989674997066761
0.0,0.05995541476006101
0.0,0.06001407954945442
0.0,0.06007274433884782
0.0,0.06013140912824123
0.0,0.06019007391763464
0.0,0.06024873870702804
0.0,0.06030740349642145
0.0,0.06036606828581485
0.0,0.06042473307520826
0.0,0.06048339786460167
0.0,0.060542062653995074
0.0,0.06060072744338848
0.0,0.060659392232781884
0.0,0.06071805702217529
0.0,0.06077672181156869
0.0,0.060835386600962105
0.0,0.06089405139035551
0.0,0.060952716179748914
0.0,0.06101138096914232
0.0,0.061070045758535724
0.0,0.061128710547929135
0.0,0.06118737533732254
0.0,0.061246040126715945
0.0,0.06130470491610935
0.0,0.061363369705502754
0.0,0.061422034494896166
0.0,0.06148069928428957
0.0,0.061539364073682976
0.0,0.06159802886307638
0.0,0.061656693652469785
0.0,0.0617153584418632
0.0,0.0617740232312566
0.0,0.061832688020650006
0.0,0.06189135281004341
0.0,0.061950017599436816
0.0,0.06200868238883023
0.0,0.06206734717822363
0.0,0.06212601196761704
0.0,0.06218467675701044
0.0,0.062243341546403846
0.0,0.06230200633579725
0.0,0.06236067112519066
0.0,0.06241933591458407
0.0,0.06247800070397747
0.0,0.06253666549337088
0.0,0.06259533028276429
0.0,0.06265399507215769
0.0,0.0627126598615511
