Stash_Peak_During_Access,Queue_Length,CDF
0,0,0.0021661441719753954
0,0,0.002175284020802296
0,0,0.0021844238696291964
0,0,0.0021935637184560966
0,0,0.0022027035672829974
0,0,0.0022118434161098976
0,0,0.002220983264936798
0,0,0.002230123113763698
0,0,0.002239262962590599
0,0,0.002248402811417499
0,0,0.0022575426602443995
0,0,0.0022666825090712998
0,0,0.0022758223578982005
0,0,0.0022849622067251008
0,0,0.002294102055552001
0,0,0.0023032419043789018
0,0,0.002312381753205802
0,0,0.0023215216020327023
0,0,0.0023306614508596026
0,0,0.0023398012996865033
0,0,0.0023489411485134036
0,0,0.002358080997340304
0,0,0.002367220846167204
0,0,0.002376360694994105
0,0,0.002385500543821005
0,0,0.0023946403926479055
0,0,0.002403780241474806
0,0,0.0024129200903017065
0,0,0.0024220599391286068
0,0,0.002431199787955507
0,0,0.0024403396367824078
0,0,0.002449479485609308
0,0,0.0024586193344362083
0,0,0.002467759183263109
0,0,0.0024768990320900093
0,0,0.0024860388809169096
0,0,0.00249517872974381
0,0,0.0025043185785707106
0,0,0.002513458427397611
0,0,0.002522598276224511
0,0,0.0025317381250514115
0,0,0.002540877973878312
0,0,0.0025500178227052125
0,0,0.0025591576715321127
0,0,0.0025682975203590135
0,0,0.0025774373691859137
0,0,0.002586577218012814
0,0,0.0025957170668397143
0,0,0.002604856915666615
0,0,0.0026139967644935153
0,0,0.0026231366133204156
0,0,0.002632276462147316
0,0,0.0026414163109742166
0,0,0.002650556159801117
0,0,0.002659696008628017
0,0,0.002668835857454918
0,0,0.002677975706281818
0,0,0.0026871155551087184
0,0,0.0026962554039356187
0,0,0.0027053952527625194
0,0,0.0027145351015894197
0,0,0.00272367495041632
0,0,0.0027328147992432207
0,0,0.002741954648070121
0,0,0.0027510944968970213
0,0,0.0027602343457239216
0,0,0.0027693741945508223
0,0,0.0027785140433777226
0,0,0.002787653892204623
0,0,0.002796793741031523
0,0,0.002805933589858424
0,0,0.002815073438685324
0,0,0.0028242132875122244
0,0,0.002833353136339125
0,0,0.0028424929851660254
0,0,0.0028516328339929257
0,0,0.002860772682819826
0,0,0.0028699125316467267
0,0,0.002879052380473627
0,0,0.0028881922293005273
0,0,0.0028973320781274276
0,0,0.0029064719269543283
0,0,0.0029156117757812286
0,0,0.002924751624608129
0,0,0.0029338914734350296
0,0,0.00294303132226193
0,0,0.00295217117108883
0,0,0.0029613110199157304
0,0,0.002970450868742631
0,0,0.0029795907175695314
0,0,0.0029887305663964317
0,0,0.0029978704152233324
0,0,0.0030070102640502327
0,0,0.003016150112877133
0,0,0.0030252899617040333
0,0,0.003034429810530934
0,0,0.0030435696593578343
0,0,0.0030527095081847345
0,0,0.003061849357011635
0,0,0.0030709892058385355
0,0,0.003080129054665436
0,0,0.003089268903492336
0,0,0.003098408752319237
0,0,0.003107548601146137
0,0,0.0031166884499730374
0,0,0.0031258282987999377
0,0,0.0031349681476268384
0,0,0.0031441079964537387
0,0,0.003153247845280639
0,0,0.0031623876941075393
0,0,0.00317152754293444
0,0,0.0031806673917613403
0,0,0.0031898072405882405
0,0,0.0031989470894151413
0,0,0.0032080869382420415
0,0,0.003217226787068942
0,0,0.003226366635895842
0,0,0.003235506484722743
0,0,0.003244646333549643
0,0,0.0032537861823765434
0,0,0.003262926031203444
0,0,0.0032720658800303444
0,0,0.0032812057288572447
0,0,0.003290345577684145
0,0,0.0032994854265110457
0,0,0.003308625275337946
0,0,0.0033177651241648462
0,0,0.0033269049729917465
0,0,0.0033360448218186472
0,0,0.0033451846706455475
0,0,0.003354324519472448
0,0,0.0033634643682993485
0,0,0.003372604217126249
0,0,0.003381744065953149
0,0,0.0033908839147800494
0,0,0.00340002376360695
0,0,0.0034091636124338504
0,0,0.0034183034612607507
0,0,0.003427443310087651
0,0,0.0034365831589145517
0,0,0.003445723007741452
0,0,0.0034548628565683522
0,0,0.003464002705395253
0,0,0.0034731425542221532
0,0,0.0034822824030490535
0,0,0.003491422251875954
0,0,0.0035005621007028545
0,0,0.003509701949529755
0,0,0.003518841798356655
0,0,0.003527981647183556
0,0,0.003537121496010456
0,0,0.0035462613448373564
0,0,0.0035554011936642566
0,0,0.0035645410424911574
0,0,0.0035736808913180576
0,0,0.003582820740144958
0,0,0.003591960588971858
0,0,0.003601100437798759
0,0,0.003610240286625659
0,0,0.0036193801354525595
0,0,0.00362851998427946
0,0,0.0036376598331063605
0,0,0.0036467996819332608
0,0,0.003655939530760161
0,0,0.0036650793795870618
0,0,0.003674219228413962
0,0,0.0036833590772408623
0,0,0.0036924989260677626
0,0,0.0037016387748946633
0,0,0.0037107786237215636
0,0,0.003719918472548464
0,0,0.0037290583213753646
0,0,0.003738198170202265
0,0,0.003747338019029165
0,0,0.0037564778678560655
0,0,0.003765617716682966
0,0,0.0037747575655098665
0,0,0.0037838974143367668
0,0,0.0037930372631636675
0,0,0.0038021771119905678
0,0,0.003811316960817468
0,0,0.0038204568096443683
0,0,0.003829596658471269
0,0,0.0038387365072981693
0,0,0.0038478763561250696
0,0,0.00385701620495197
0,0,0.0038661560537788706
0,0,0.003875295902605771
0,0,0.003884435751432671
0,0,0.003893575600259572
0,0,0.003902715449086472
0,0,0.0039118552979133725
0,0,0.003920995146740273
0,0,0.003930134995567173
0,0,0.003939274844394073
0,0,0.0039484146932209745
0,0,0.003957554542047875
0,0,0.003966694390874775
0,0,0.003975834239701675
0,0,0.003984974088528576
0,0,0.003994113937355476
0,0,0.004003253786182376
0,0,0.004012393635009277
0,0,0.004021533483836178
0,0,0.004030673332663078
0,0,0.004039813181489978
0,0,0.0040489530303168784
0,0,0.004058092879143779
0,0,0.004067232727970679
0,0,0.00407637257679758
0,0,0.0040855124256244804
0,0,0.004094652274451381
0,0,0.004103792123278281
0,0,0.004112931972105181
0,0,0.004122071820932082
0,0,0.004131211669758982
0,0,0.004140351518585883
0,0,0.004149491367412783
0,0,0.004158631216239684
0,0,0.004167771065066584
0,0,0.004176910913893484
0,0,0.0041860507627203844
0,0,0.004195190611547285
0,0,0.004204330460374185
0,0,0.004213470309201086
0,0,0.0042226101580279864
0,0,0.004231750006854887
0,0,0.004240889855681787
0,0,0.004250029704508687
0,0,0.004259169553335588
0,0,0.004268309402162488
0,0,0.004277449250989389
0,0,0.004286589099816289
0,0,0.00429572894864319
0,0,0.00430486879747009
0,0,0.00431400864629699
0,0,0.00432314849512389
0,0,0.004332288343950791
0,0,0.004341428192777692
0,0,0.004350568041604592
0,0,0.004359707890431492
0,0,0.004368847739258393
0,0,0.004377987588085293
0,0,0.004387127436912193
0,0,0.0043962672857390936
0,0,0.004405407134565995
0,0,0.004414546983392895
0,0,0.004423686832219795
0,0,0.0044328266810466956
0,0,0.004441966529873596
0,0,0.004451106378700496
0,0,0.004460246227527396
0,0,0.004469386076354297
0,0,0.004478525925181198
0,0,0.004487665774008098
0,0,0.004496805622834998
0,0,0.004505945471661899
0,0,0.004515085320488799
0,0,0.004524225169315699
0,0,0.0045333650181425995
0,0,0.004542504866969501
0,0,0.004551644715796401
0,0,0.004560784564623301
0,0,0.0045699244134502015
0,0,0.004579064262277102
0,0,0.004588204111104002
0,0,0.004597343959930902
0,0,0.0046064838087578035
0,0,0.004615623657584704
0,0,0.004624763506411604
0,0,0.004633903355238504
0,0,0.004643043204065405
0,0,0.004652183052892305
0,0,0.004661322901719205
0,0,0.004670462750546106
0,0,0.004679602599373007
0,0,0.004688742448199907
0,0,0.004697882297026807
0,0,0.0047070221458537075
0,0,0.004716161994680608
0,0,0.004725301843507508
0,0,0.004734441692334408
0,0,0.0047435815411613095
0,0,0.00475272138998821
0,0,0.00476186123881511
0,0,0.00477100108764201
0,0,0.004780140936468911
0,0,0.004789280785295811
0,0,0.004798420634122711
0,0,0.004807560482949612
0,0,0.004816700331776513
0,0,0.004825840180603413
0,0,0.004834980029430313
0,0,0.0048441198782572135
0,0,0.004853259727084114
0,0,0.004862399575911014
0,0,0.004871539424737915
0,0,0.0048806792735648155
0,0,0.004889819122391716
0,0,0.004898958971218616
0,0,0.004908098820045516
0,0,0.004917238668872417
0,0,0.004926378517699317
0,0,0.004935518366526218
0,0,0.004944658215353118
0,0,0.004953798064180019
0,0,0.004962937913006919
0,0,0.004972077761833819
0,0,0.0049812176106607195
0,0,0.00499035745948762
0,0,0.00499949730831452
0,0,0.005008637157141421
0,0,0.0050177770059683215
0,0,0.005026916854795222
0,0,0.005036056703622122
0,0,0.005045196552449022
0,0,0.005054336401275923
0,0,0.005063476250102823
0,0,0.005072616098929724
0,0,0.005081755947756624
0,0,0.005090895796583525
0,0,0.005100035645410425
0,0,0.005109175494237325
0,0,0.0051183153430642255
0,0,0.005127455191891126
0,0,0.005136595040718027
0,0,0.005145734889544927
0,0,0.0051548747383718275
0,0,0.005164014587198728
0,0,0.005173154436025628
0,0,0.005182294284852528
0,0,0.005191434133679429
0,0,0.00520057398250633
0,0,0.00520971383133323
0,0,0.00521885368016013
0,0,0.005227993528987031
0,0,0.005237133377813931
0,0,0.005246273226640831
0,0,0.0052554130754677315
0,0,0.005264552924294632
0,0,0.005273692773121533
0,0,0.005282832621948433
0,0,0.0052919724707753335
0,0,0.005301112319602234
0,0,0.005310252168429134
0,0,0.005319392017256034
0,0,0.005328531866082935
0,0,0.005337671714909836
0,0,0.005346811563736736
0,0,0.005355951412563636
0,0,0.005365091261390537
0,0,0.005374231110217437
0,0,0.005383370959044337
0,0,0.0053925108078712375
0,0,0.005401650656698139
0,0,0.005410790505525039
0,0,0.005419930354351939
0,0,0.0054290702031788395
0,0,0.00543821005200574
0,0,0.00544734990083264
0,0,0.00545648974965954
0,0,0.0054656295984864415
0,0,0.005474769447313342
0,0,0.005483909296140242
0,0,0.005493049144967142
0,0,0.005502188993794043
0,0,0.005511328842620943
0,0,0.005520468691447843
0,0,0.0055296085402747434
0,0,0.005538748389101645
0,0,0.005547888237928545
0,0,0.005557028086755445
0,0,0.0055661679355823454
0,0,0.005575307784409246
0,0,0.005584447633236146
0,0,0.005593587482063046
0,0,0.0056027273308899474
0,0,0.005611867179716848
0,0,0.005621007028543748
0,0,0.005630146877370648
0,0,0.005639286726197549
0,0,0.005648426575024449
0,0,0.005657566423851349
0,0,0.00566670627267825
0,0,0.005675846121505151
0,0,0.005684985970332051
0,0,0.005694125819158951
0,0,0.005703265667985851
0,0,0.005712405516812752
0,0,0.005721545365639652
0,0,0.005730685214466553
0,0,0.005739825063293453
0,0,0.005748964912120354
0,0,0.005758104760947254
0,0,0.005767244609774154
0,0,0.0057763844586010546
0,0,0.005785524307427955
0,0,0.005794664156254855
0,0,0.005803804005081756
0,0,0.0058129438539086566
0,0,0.005822083702735557
0,0,0.005831223551562457
0,0,0.005840363400389357
0,0,0.005849503249216258
0,0,0.005858643098043158
0,0,0.005867782946870059
0,0,0.005876922795696959
0,0,0.00588606264452386
0,0,0.00589520249335076
0,0,0.00590434234217766
0,0,0.0059134821910045605
0,0,0.005922622039831461
0,0,0.005931761888658362
0,0,0.005940901737485262
0,0,0.0059500415863121625
0,0,0.005959181435139063
0,0,0.005968321283965963
0,0,0.005977461132792863
0,0,0.005986600981619764
0,0,0.005995740830446665
0,0,0.006004880679273565
0,0,0.006014020528100465
0,0,0.006023160376927366
0,0,0.006032300225754266
0,0,0.006041440074581166
0,0,0.0060505799234080665
0,0,0.006059719772234967
0,0,0.006068859621061868
0,0,0.006077999469888768
0,0,0.0060871393187156685
0,0,0.006096279167542569
0,0,0.006105419016369469
0,0,0.006114558865196369
0,0,0.00612369871402327
0,0,0.006132838562850171
0,0,0.006141978411677071
0,0,0.006151118260503971
0,0,0.006160258109330872
0,0,0.006169397958157772
0,0,0.006178537806984672
0,0,0.0061876776558115725
0,0,0.006196817504638474
0,0,0.006205957353465374
0,0,0.006215097202292274
0,0,0.0062242370511191745
0,0,0.006233376899946075
0,0,0.006242516748772975
0,0,0.006251656597599875
0,0,0.0062607964464267765
0,0,0.006269936295253677
0,0,0.006279076144080577
0,0,0.006288215992907477
0,0,0.006297355841734378
0,0,0.006306495690561278
0,0,0.006315635539388178
0,0,0.0063247753882150785
0,0,0.00633391523704198
0,0,0.00634305508586888
0,0,0.00635219493469578
0,0,0.0063613347835226805
0,0,0.006370474632349581
0,0,0.006379614481176481
0,0,0.006388754330003381
0,0,0.0063978941788302825
0,0,0.006407034027657183
0,0,0.006416173876484083
0,0,0.006425313725310983
0,0,0.006434453574137884
0,0,0.006443593422964784
0,0,0.006452733271791684
0,0,0.006461873120618585
0,0,0.006471012969445486
0,0,0.006480152818272386
0,0,0.006489292667099286
0,0,0.0064984325159261865
0,0,0.006507572364753087
0,0,0.006516712213579987
0,0,0.006525852062406888
0,0,0.0065349919112337885
0,0,0.006544131760060689
0,0,0.006553271608887589
0,0,0.006562411457714489
0,0,0.00657155130654139
0,0,0.00658069115536829
0,0,0.00658983100419519
0,0,0.006598970853022091
0,0,0.006608110701848992
0,0,0.006617250550675892
0,0,0.006626390399502792
0,0,0.0066355302483296925
0,0,0.006644670097156593
0,0,0.006653809945983493
0,0,0.006662949794810394
0,0,0.0066720896436372945
0,0,0.006681229492464195
0,0,0.006690369341291095
0,0,0.006699509190117995
0,0,0.006708649038944896
0,0,0.006717788887771796
0,0,0.006726928736598697
0,0,0.006736068585425597
0,0,0.006745208434252498
0,0,0.006754348283079398
0,0,0.006763488131906298
0,0,0.0067726279807331985
0,0,0.006781767829560099
0,0,0.006790907678387
0,0,0.0068000475272139
0,0,0.0068091873760408005
0,0,0.006818327224867701
0,0,0.006827467073694601
0,0,0.006836606922521501
0,0,0.006845746771348402
0,0,0.006854886620175302
0,0,0.006864026469002203
0,0,0.006873166317829103
0,0,0.006882306166656004
0,0,0.006891446015482904
0,0,0.006900585864309804
0,0,0.0069097257131367044
0,0,0.006918865561963605
0,0,0.006928005410790506
0,0,0.006937145259617406
0,0,0.0069462851084443064
0,0,0.006955424957271207
0,0,0.006964564806098107
0,0,0.006973704654925007
0,0,0.006982844503751908
0,0,0.006991984352578809
0,0,0.007001124201405709
0,0,0.007010264050232609
0,0,0.00701940389905951
0,0,0.00702854374788641
0,0,0.00703768359671331
0,0,0.00704682344554021
0,0,0.007055963294367112
0,0,0.007065103143194012
0,0,0.007074242992020912
0,0,0.007083382840847812
0,0,0.007092522689674713
0,0,0.007101662538501613
0,0,0.007110802387328513
0,0,0.0071199422361554136
0,0,0.007129082084982315
0,0,0.007138221933809215
0,0,0.007147361782636115
0,0,0.0071565016314630156
0,0,0.007165641480289916
0,0,0.007174781329116816
0,0,0.007183921177943716
0,0,0.007193061026770618
0,0,0.007202200875597518
0,0,0.007211340724424418
0,0,0.007220480573251318
0,0,0.007229620422078219
0,0,0.007238760270905119
0,0,0.007247900119732019
0,0,0.00725703996855892
0,0,0.007266179817385821
0,0,0.007275319666212721
0,0,0.007284459515039621
0,0,0.0072935993638665216
0,0,0.007302739212693422
0,0,0.007311879061520322
0,0,0.007321018910347223
0,0,0.0073301587591741236
0,0,0.007339298608001024
0,0,0.007348438456827924
0,0,0.007357578305654824
0,0,0.007366718154481725
0,0,0.007375858003308625
0,0,0.007384997852135525
0,0,0.007394137700962426
0,0,0.007403277549789327
0,0,0.007412417398616227
0,0,0.007421557247443127
0,0,0.0074306970962700275
0,0,0.007439836945096928
0,0,0.007448976793923828
0,0,0.007458116642750729
0,0,0.0074672564915776295
0,0,0.00747639634040453
0,0,0.00748553618923143
0,0,0.00749467603805833
0,0,0.007503815886885231
0,0,0.007512955735712131
0,0,0.007522095584539032
0,0,0.007531235433365932
0,0,0.007540375282192833
0,0,0.007549515131019733
0,0,0.007558654979846633
0,0,0.0075677948286735335
0,0,0.007576934677500434
0,0,0.007586074526327335
0,0,0.007595214375154235
0,0,0.0076043542239811355
0,0,0.007613494072808036
0,0,0.007622633921634936
0,0,0.007631773770461836
0,0,0.007640913619288737
0,0,0.007650053468115637
0,0,0.007659193316942538
0,0,0.007668333165769438
0,0,0.007677473014596339
0,0,0.007686612863423239
0,0,0.007695752712250139
0,0,0.0077048925610770395
0,0,0.00771403240990394
0,0,0.007723172258730841
0,0,0.007732312107557741
0,0,0.0077414519563846415
0,0,0.007750591805211542
0,0,0.007759731654038442
0,0,0.007768871502865342
0,0,0.007778011351692243
0,0,0.007787151200519144
0,0,0.007796291049346044
0,0,0.007805430898172944
0,0,0.007814570746999844
0,0,0.007823710595826745
0,0,0.007832850444653646
0,0,0.007841990293480545
0,0,0.007851130142307447
0,0,0.007860269991134346
0,0,0.007869409839961247
0,0,0.007878549688788147
0,0,0.007887689537615048
0,0,0.007896829386441949
0,0,0.007905969235268848
0,0,0.00791510908409575
0,0,0.007924248932922649
0,0,0.00793338878174955
0,0,0.00794252863057645
0,0,0.00795166847940335
0,0,0.007960808328230252
0,0,0.007969948177057151
0,0,0.007979088025884052
0,0,0.007988227874710952
0,0,0.007997367723537853
0,0,0.008006507572364752
0,0,0.008015647421191653
0,0,0.008024787270018555
0,0,0.008033927118845454
0,0,0.008043066967672355
0,0,0.008052206816499255
0,0,0.008061346665326156
0,0,0.008070486514153055
0,0,0.008079626362979956
0,0,0.008088766211806857
0,0,0.008097906060633757
0,0,0.008107045909460658
0,0,0.008116185758287557
0,0,0.008125325607114459
0,0,0.008134465455941358
0,0,0.00814360530476826
0,0,0.00815274515359516
0,0,0.00816188500242206
0,0,0.008171024851248961
0,0,0.00818016470007586
0,0,0.008189304548902761
0,0,0.008198444397729661
0,0,0.008207584246556562
0,0,0.008216724095383463
0,0,0.008225863944210363
0,0,0.008235003793037264
0,0,0.008244143641864163
0,0,0.008253283490691064
0,0,0.008262423339517964
0,0,0.008271563188344865
0,0,0.008280703037171766
0,0,0.008289842885998665
0,0,0.008298982734825567
0,0,0.008308122583652466
0,0,0.008317262432479367
0,0,0.008326402281306267
0,0,0.008335542130133168
0,0,0.008344681978960067
0,0,0.008353821827786968
0,0,0.00836296167661387
0,0,0.008372101525440769
0,0,0.00838124137426767
0,0,0.00839038122309457
0,0,0.00839952107192147
0,0,0.00840866092074837
0,0,0.008417800769575271
0,0,0.008426940618402172
0,0,0.008436080467229072
0,0,0.008445220316055973
0,0,0.008454360164882872
0,0,0.008463500013709773
0,0,0.008472639862536673
0,0,0.008481779711363574
0,0,0.008490919560190475
0,0,0.008500059409017375
0,0,0.008509199257844276
0,0,0.008518339106671175
0,0,0.008527478955498076
0,0,0.008536618804324976
0,0,0.008545758653151877
0,0,0.008554898501978778
0,0,0.008564038350805677
0,0,0.008573178199632579
0,0,0.008582318048459478
0,0,0.00859145789728638
0,0,0.008600597746113279
0,0,0.00860973759494018
0,0,0.00861887744376708
0,0,0.00862801729259398
0,0,0.008637157141420881
0,0,0.00864629699024778
0,0,0.008655436839074682
0,0,0.008664576687901581
0,0,0.008673716536728483
0,0,0.008682856385555384
0,0,0.008691996234382283
0,0,0.008701136083209184
0,0,0.008710275932036084
0,0,0.008719415780862985
0,0,0.008728555629689884
0,0,0.008737695478516785
0,0,0.008746835327343687
0,0,0.008755975176170586
0,0,0.008765115024997487
0,0,0.008774254873824387
0,0,0.008783394722651288
0,0,0.008792534571478187
0,0,0.008801674420305088
0,0,0.00881081426913199
0,0,0.008819954117958889
0,0,0.00882909396678579
0,0,0.00883823381561269
0,0,0.00884737366443959
0,0,0.00885651351326649
0,0,0.008865653362093391
0,0,0.00887479321092029
0,0,0.008883933059747192
0,0,0.008893072908574093
0,0,0.008902212757400992
0,0,0.008911352606227893
0,0,0.008920492455054793
0,0,0.008929632303881694
0,0,0.008938772152708593
0,0,0.008947912001535495
0,0,0.008957051850362396
0,0,0.008966191699189295
0,0,0.008975331548016196
0,0,0.008984471396843096
0,0,0.008993611245669997
0,0,0.009002751094496896
0,0,0.009011890943323797
0,0,0.009021030792150699
0,0,0.009030170640977598
0,0,0.009039310489804499
0,0,0.009048450338631399
0,0,0.0090575901874583
0,0,0.009066730036285199
0,0,0.0090758698851121
0,0,0.009085009733939001
0,0,0.0090941495827659
0,0,0.009103289431592802
0,0,0.009112429280419701
0,0,0.009121569129246603
0,0,0.009130708978073502
0,0,0.009139848826900403
0,0,0.009148988675727304
0,0,0.009158128524554204
0,0,0.009167268373381105
0,0,0.009176408222208004
0,0,0.009185548071034905
0,0,0.009194687919861805
0,0,0.009203827768688706
0,0,0.009212967617515607
0,0,0.009222107466342506
0,0,0.009231247315169408
0,0,0.009240387163996307
0,0,0.009249527012823208
0,0,0.009258666861650108
0,0,0.009267806710477009
0,0,0.00927694655930391
0,0,0.00928608640813081
0,0,0.00929522625695771
0,0,0.00930436610578461
0,0,0.009313505954611511
0,0,0.00932264580343841
0,0,0.009331785652265312
0,0,0.009340925501092213
0,0,0.009350065349919112
0,0,0.009359205198746013
0,0,0.009368345047572913
0,0,0.009377484896399814
0,0,0.009386624745226713
0,0,0.009395764594053614
0,0,0.009404904442880514
0,0,0.009414044291707415
0,0,0.009423184140534316
0,0,0.009432323989361216
0,0,0.009441463838188117
0,0,0.009450603687015016
0,0,0.009459743535841917
0,0,0.009468883384668817
0,0,0.009478023233495718
0,0,0.009487163082322619
0,0,0.009496302931149518
0,0,0.00950544277997642
0,0,0.009514582628803319
0,0,0.00952372247763022
0,0,0.00953286232645712
0,0,0.00954200217528402
